"FECHA VENTA","ANIO VENTA","MES VENTA","DIA VENTA","CODIGO MUNICIPIO_DANE","DEPARTAMENTO INSTALACION","MUNICIPIO INSTALACION","LATITUD","LONGITUD","TIPO AGENTE","TIPO DE COMBUSTIBLE","EDS ACTIVAS","NUMERO DE VENTAS","VEHICULOS ATENDIDOS","CANTIDAD VOLUMEN SUMINISTRADO"
"2023 Aug 24 12:00:00 AM","2,023","8","24","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","361","268","3,091.54"
"2023 Aug 17 12:00:00 AM","2,023","8","17","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","1","362","258","3,093.72"
"2023 Aug 21 12:00:00 AM","2,023","8","21","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","150","120","1,505.17"
"2023 Aug 12 12:00:00 AM","2,023","8","12","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","418","284","4,253.58"
"2023 Aug 27 12:00:00 AM","2,023","8","27","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","174","125","1,969.85"
"2023 Aug 15 12:00:00 AM","2,023","8","15","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","411","293","4,363.63"
"2023 Aug 02 12:00:00 AM","2,023","8","2","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","415","308","4,555.99"
"2023 Aug 02 12:00:00 AM","2,023","8","2","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","188","140","2,470.53"
"2023 Aug 16 12:00:00 AM","2,023","8","16","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","1","346","254","3,056.53"
"2023 Aug 30 12:00:00 AM","2,023","8","30","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","301","231","2,657.03"
"2023 Aug 18 12:00:00 AM","2,023","8","18","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","1","441","293","3,400.49"
"2023 Aug 10 12:00:00 AM","2,023","8","10","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","213","157","3,206.54"
"2023 Aug 16 12:00:00 AM","2,023","8","16","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","170","115","1,775.7"
"2023 Aug 27 12:00:00 AM","2,023","8","27","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","349","252","3,299.91"
"2023 Aug 19 12:00:00 AM","2,023","8","19","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","220","169","2,314.98"
"2023 Aug 18 12:00:00 AM","2,023","8","18","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","221","162","2,264.7"
"2023 Aug 23 12:00:00 AM","2,023","8","23","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","208","154","2,613.56"
"2023 Aug 06 12:00:00 AM","2,023","8","6","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","362","247","3,491.44"
"2023 Aug 22 12:00:00 AM","2,023","8","22","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","226","170","1,922.51"
"2023 Aug 06 12:00:00 AM","2,023","8","6","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","216","136","1,587.14"
"2023 Aug 18 12:00:00 AM","2,023","8","18","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","260","174","2,213.78"
"2023 Aug 08 12:00:00 AM","2,023","8","8","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","241","176","2,091.08"
"2023 Aug 01 12:00:00 AM","2,023","8","1","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","243","173","2,261.28"
"2023 Aug 13 12:00:00 AM","2,023","8","13","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","201","123","1,576.35"
"2023 Aug 18 12:00:00 AM","2,023","8","18","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","471","331","5,108.02"
"2023 Aug 05 12:00:00 AM","2,023","8","5","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","286","183","2,419.54"
"2023 Aug 16 12:00:00 AM","2,023","8","16","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","406","299","4,538.66"
"2023 Aug 11 12:00:00 AM","2,023","8","11","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","366","277","3,384.75"
"2023 Aug 20 12:00:00 AM","2,023","8","20","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","378","275","3,039.66"
"2023 Aug 09 12:00:00 AM","2,023","8","9","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","382","282","3,520.01"
"2023 Aug 29 12:00:00 AM","2,023","8","29","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","395","291","4.685"
"2023 Aug 13 12:00:00 AM","2,023","8","13","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","351","260","3,561.65"
"2023 Aug 25 12:00:00 AM","2,023","8","25","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","386","278","3,325.68"
"2023 Aug 04 12:00:00 AM","2,023","8","4","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","460","334","4,975.1"
"2023 Aug 31 12:00:00 AM","2,023","8","31","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","360","263","3,048.69"
"2023 Aug 31 12:00:00 AM","2,023","8","31","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","194","155","2,617.72"
"2023 Aug 12 12:00:00 AM","2,023","8","12","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","371","271","2,927.28"
"2023 Aug 19 12:00:00 AM","2,023","8","19","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","494","363","5,019.53"
"2023 Aug 05 12:00:00 AM","2,023","8","5","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","478","363","4,912.8"
"2023 Aug 28 12:00:00 AM","2,023","8","28","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","365","264","3,083.67"
"2023 Aug 01 12:00:00 AM","2,023","8","1","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","371","268","3,226.21"
"2023 Aug 12 12:00:00 AM","2,023","8","12","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","193","148","2,304.15"
"2023 Aug 22 12:00:00 AM","2,023","8","22","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","380","276","3,324.02"
"2023 Aug 21 12:00:00 AM","2,023","8","21","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","326","258","2,919.78"
"2023 Aug 20 12:00:00 AM","2,023","8","20","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","317","239","3,166.9"
"2023 Aug 14 12:00:00 AM","2,023","8","14","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","242","170","2,271.76"
"2023 Aug 28 12:00:00 AM","2,023","8","28","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","200","155","2,345.33"
"2023 Aug 24 12:00:00 AM","2,023","8","24","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","409","295","4,354.68"
"2023 Aug 10 12:00:00 AM","2,023","8","10","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","348","245","2,816.3"
"2023 Aug 15 12:00:00 AM","2,023","8","15","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","348","258","3,204.21"
"2023 Aug 27 12:00:00 AM","2,023","8","27","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","207","123","1,681.51"
"2023 Aug 03 12:00:00 AM","2,023","8","3","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","446","315","5,142.16"
"2023 Aug 04 12:00:00 AM","2,023","8","4","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","263","188","2,312.66"
"2023 Aug 17 12:00:00 AM","2,023","8","17","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","241","174","2,240.32"
"2023 Aug 07 12:00:00 AM","2,023","8","7","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","361","276","3,608.09"
"2023 Aug 17 12:00:00 AM","2,023","8","17","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","453","316","4,674.95"
"2023 Jul 13 12:00:00 AM","2,023","7","13","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","467","323","3,670.64"
"2023 Jul 14 12:00:00 AM","2,023","7","14","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","235","169","2,604.21"
"2023 Jul 28 12:00:00 AM","2,023","7","28","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","185","137","1,800.91"
"2023 Jul 29 12:00:00 AM","2,023","7","29","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","247","165","2,288.01"
"2023 Jul 22 12:00:00 AM","2,023","7","22","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","497","345","4,149.16"
"2023 Jul 29 12:00:00 AM","2,023","7","29","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","213","169","3,802.14"
"2023 Jul 19 12:00:00 AM","2,023","7","19","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","410","308","4,535.35"
"2023 Jul 15 12:00:00 AM","2,023","7","15","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","402","299","4,265.72"
"2023 Jul 19 12:00:00 AM","2,023","7","19","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","458","330","3,928.23"
"2023 Jul 20 12:00:00 AM","2,023","7","20","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","348","259","3,486.45"
"2023 Jul 26 12:00:00 AM","2,023","7","26","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","377","257","3,008.09"
"2023 Jul 14 12:00:00 AM","2,023","7","14","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","282","172","2,479.36"
"2023 Jul 18 12:00:00 AM","2,023","7","18","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","461","326","3,881.19"
"2023 Jul 16 12:00:00 AM","2,023","7","16","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","192","132","1,585.33"
"2023 Jul 04 12:00:00 AM","2,023","7","4","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","1","428","286","3,358.95"
"2023 Jul 11 12:00:00 AM","2,023","7","11","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","441","318","4,498.23"
"2023 Jul 03 12:00:00 AM","2,023","7","3","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","331","277","3,370.53"
"2023 Jul 29 12:00:00 AM","2,023","7","29","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","409","290","3,378.07"
"2023 Jul 28 12:00:00 AM","2,023","7","28","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","392","271","3,279.28"
"2023 Jul 04 12:00:00 AM","2,023","7","4","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","230","178","5,588.43"
"2023 Jul 08 12:00:00 AM","2,023","7","8","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","296","191","2,827.13"
"2023 Jul 28 12:00:00 AM","2,023","7","28","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","232","165","1,944.81"
"2023 Jul 07 12:00:00 AM","2,023","7","7","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","233","163","1,969.71"
"2023 Jul 24 12:00:00 AM","2,023","7","24","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","402","296","4,164.42"
"2023 Jul 05 12:00:00 AM","2,023","7","5","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","1","409","278","3,300.92"
"2023 Jul 22 12:00:00 AM","2,023","7","22","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","189","134","2,055.31"
"2023 Jul 11 12:00:00 AM","2,023","7","11","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","482","346","4,014.53"
"2023 Jul 18 12:00:00 AM","2,023","7","18","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","413","299","4,531.26"
"2023 Jul 06 12:00:00 AM","2,023","7","6","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","210","165","3,477.71"
"2023 Jul 27 12:00:00 AM","2,023","7","27","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","253","178","2,564.57"
"2023 Jul 31 12:00:00 AM","2,023","7","31","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","220","153","1,865.63"
"2023 Jul 24 12:00:00 AM","2,023","7","24","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","246","183","2,143.61"
"2023 Jul 12 12:00:00 AM","2,023","7","12","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","270","192","2,416.82"
"2023 Jul 25 12:00:00 AM","2,023","7","25","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","396","286","3,365.06"
"2023 Jul 20 12:00:00 AM","2,023","7","20","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","202","137","1,762.49"
"2023 Jul 12 12:00:00 AM","2,023","7","12","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","469","337","3,821.98"
"2023 Jul 02 12:00:00 AM","2,023","7","2","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","228","147","1,935.73"
"2023 Jul 11 12:00:00 AM","2,023","7","11","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","183","138","1.827"
"2023 Jul 06 12:00:00 AM","2,023","7","6","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","1","407","283","3,230.49"
"2023 Jul 13 12:00:00 AM","2,023","7","13","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","187","148","2,542.96"
"2023 Jul 29 12:00:00 AM","2,023","7","29","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","441","309","4,493.72"
"2023 Jul 30 12:00:00 AM","2,023","7","30","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","343","240","2,740.64"
"2023 Jul 17 12:00:00 AM","2,023","7","17","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","418","320","4,720.59"
"2023 Jul 12 12:00:00 AM","2,023","7","12","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","329","204","3,621.29"
"2023 Jul 09 12:00:00 AM","2,023","7","9","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","171","118","1,646.75"
"2023 Jul 25 12:00:00 AM","2,023","7","25","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","233","171","1,995.69"
"2023 Jul 27 12:00:00 AM","2,023","7","27","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","196","149","2,811.24"
"2023 Jul 27 12:00:00 AM","2,023","7","27","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","428","303","4,829.19"
"2023 Jul 09 12:00:00 AM","2,023","7","9","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","228","141","1,914.02"
"2023 Jul 06 12:00:00 AM","2,023","7","6","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","396","284","4,268.01"
"2023 Jul 25 12:00:00 AM","2,023","7","25","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","421","302","4,585.69"
"2023 Jul 01 12:00:00 AM","2,023","7","1","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","591","389","4,884.77"
"2023 Jul 08 12:00:00 AM","2,023","7","8","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","511","346","4,240.06"
"2023 Jul 01 12:00:00 AM","2,023","7","1","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","480","367","4,723.05"
"2023 Jul 21 12:00:00 AM","2,023","7","21","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","428","315","4,467.76"
"2023 Jul 08 12:00:00 AM","2,023","7","8","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","434","316","4,346.77"
"2023 Jul 15 12:00:00 AM","2,023","7","15","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","202","149","2,092.76"
"2023 Jul 21 12:00:00 AM","2,023","7","21","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","463","333","3,877.36"
"2023 Jul 07 12:00:00 AM","2,023","7","7","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","425","287","3,278.01"
"2023 Jul 02 12:00:00 AM","2,023","7","2","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","323","239","3,167.08"
"2023 Jul 08 12:00:00 AM","2,023","7","8","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","203","145","2,103.84"
"2023 Jul 26 12:00:00 AM","2,023","7","26","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","187","148","2,313.86"
"2023 Jul 25 12:00:00 AM","2,023","7","25","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","201","161","3,531.94"
"2023 Jul 30 12:00:00 AM","2,023","7","30","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","161","119","2,115.22"
"2023 Jul 14 12:00:00 AM","2,023","7","14","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","498","337","4,115.93"
"2023 Jul 30 12:00:00 AM","2,023","7","30","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","385","264","3,612.25"
"2023 Jul 30 12:00:00 AM","2,023","7","30","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","218","133","1,879.32"
